Run_ID,Instellation (W/m^2),Spectral_Type,R_Planet (m),M_Planet (kg),P_Surface (Pa),P_CO2 (Pa),P_H2O (Pa),Albedo,Recirculation_Factor,Rainout,Relative Humidity,August Roche Magnus,Cloud Cover,Cloud Destruction,Moist Convection,Surface_Temp (K),Status
run_2675,1223.9999999999998,M5,6371000,5.972e+24,200001.0,1.0,100000.0,0.0,0.666,True,0.77,False,0,True,True,456.515,Success
run_2680,1223.9999999999998,M5,6371000,5.972e+24,100010.01,10.0,0.01,0.0,0.666,True,0.77,False,0,True,True,351.204,Success
run_2681,1223.9999999999998,M5,6371000,5.972e+24,100010.01,10.0,0.01,0.175,0.666,True,0.77,False,0,True,True,348.931,Success
run_2683,1223.9999999999998,M5,6371000,5.972e+24,100010.01,10.0,0.01,0.5249999999999999,0.666,True,0.77,False,0,True,True,340.577,Success
run_2682,1223.9999999999998,M5,6371000,5.972e+24,100010.01,10.0,0.01,0.35,0.666,True,0.77,False,0,True,True,345.659,Success
run_2684,1223.9999999999998,M5,6371000,5.972e+24,100010.01,10.0,0.01,0.7,0.666,True,0.77,False,0,True,True,331.705,Success
run_2685,1223.9999999999998,M5,6371000,5.972e+24,100010.1,10.0,0.1,0.0,0.666,True,0.77,False,0,True,True,351.994,Success
run_2686,1223.9999999999998,M5,6371000,5.972e+24,100010.1,10.0,0.1,0.175,0.666,True,0.77,False,0,True,True,348.914,Success
run_2688,1223.9999999999998,M5,6371000,5.972e+24,100010.1,10.0,0.1,0.5249999999999999,0.666,True,0.77,False,0,True,True,338.007,Success
run_2687,1223.9999999999998,M5,6371000,5.972e+24,100010.1,10.0,0.1,0.35,0.666,True,0.77,False,0,True,True,344.563,Success
run_2689,1223.9999999999998,M5,6371000,5.972e+24,100010.1,10.0,0.1,0.7,0.666,True,0.77,False,0,True,True,327.174,Success
run_2691,1223.9999999999998,M5,6371000,5.972e+24,100011.0,10.0,1.0,0.175,0.666,True,0.77,False,0,True,True,349.912,Success
run_2692,1223.9999999999998,M5,6371000,5.972e+24,100011.0,10.0,1.0,0.35,0.666,True,0.77,False,0,True,True,343.905,Success
run_2693,1223.9999999999998,M5,6371000,5.972e+24,100011.0,10.0,1.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,335.436,Success
run_2694,1223.9999999999998,M5,6371000,5.972e+24,100011.0,10.0,1.0,0.7,0.666,True,0.77,False,0,True,True,322.89,Success
run_2695,1223.9999999999998,M5,6371000,5.972e+24,100020.0,10.0,10.0,0.0,0.666,True,0.77,False,0,True,True,360.793,Success
run_2690,1223.9999999999998,M5,6371000,5.972e+24,100011.0,10.0,1.0,0.0,0.666,True,0.77,False,0,True,True,354.37,Success
run_2696,1223.9999999999998,M5,6371000,5.972e+24,100020.0,10.0,10.0,0.175,0.666,True,0.77,False,0,True,True,355.062,Success
run_2700,1223.9999999999998,M5,6371000,5.972e+24,100110.0,10.0,100.0,0.0,0.666,True,0.77,False,0,True,True,397.785,Success
run_2640,1223.9999999999998,M5,6371000,5.972e+24,100001.01,1.0,0.01,0.0,0.666,True,0.77,False,0,True,True,348.843,Success
run_2701,1223.9999999999998,M5,6371000,5.972e+24,100110.0,10.0,100.0,0.175,0.666,True,0.77,False,0,True,True,394.296,Success
run_2697,1223.9999999999998,M5,6371000,5.972e+24,100020.0,10.0,10.0,0.35,0.666,True,0.77,False,0,True,True,347.858,Success
run_2698,1223.9999999999998,M5,6371000,5.972e+24,100020.0,10.0,10.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,338.566,Success
run_2699,1223.9999999999998,M5,6371000,5.972e+24,100020.0,10.0,10.0,0.7,0.666,True,0.77,False,0,True,True,326.463,Success
run_2705,1223.9999999999998,M5,6371000,5.972e+24,101010.0,10.0,1000.0,0.0,0.666,True,0.77,False,0,True,True,420.876,Success
run_2702,1223.9999999999998,M5,6371000,5.972e+24,100110.0,10.0,100.0,0.35,0.666,True,0.77,False,0,True,True,390.152,Success
run_2706,1223.9999999999998,M5,6371000,5.972e+24,101010.0,10.0,1000.0,0.175,0.666,True,0.77,False,0,True,True,414.494,Success
run_2707,1223.9999999999998,M5,6371000,5.972e+24,101010.0,10.0,1000.0,0.35,0.666,True,0.77,False,0,True,True,407.308,Success
run_2708,1223.9999999999998,M5,6371000,5.972e+24,101010.0,10.0,1000.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,399.164,Success
run_2709,1223.9999999999998,M5,6371000,5.972e+24,101010.0,10.0,1000.0,0.7,0.666,True,0.77,False,0,True,True,389.866,Success
run_2710,1223.9999999999998,M5,6371000,5.972e+24,110010.0,10.0,10000.0,0.0,0.666,True,0.77,False,0,True,True,480.089,Success
run_2704,1223.9999999999998,M5,6371000,5.972e+24,100110.0,10.0,100.0,0.7,0.666,True,0.77,False,0,True,True,342.881,Success
run_2711,1223.9999999999998,M5,6371000,5.972e+24,110010.0,10.0,10000.0,0.175,0.666,True,0.77,False,0,True,True,469.641,Success
run_2712,1223.9999999999998,M5,6371000,5.972e+24,110010.0,10.0,10000.0,0.35,0.666,True,0.77,False,0,True,True,457.271,Success
run_2703,1223.9999999999998,M5,6371000,5.972e+24,100110.0,10.0,100.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,352.494,Success
run_2713,1223.9999999999998,M5,6371000,5.972e+24,110010.0,10.0,10000.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,442.609,Success
run_2714,1223.9999999999998,M5,6371000,5.972e+24,110010.0,10.0,10000.0,0.7,0.666,True,0.77,False,0,True,True,424.589,Success
run_2717,1223.9999999999998,M5,6371000,5.972e+24,200010.0,10.0,100000.0,0.35,0.666,True,0.77,False,0,True,True,556.093,Success
