,P_CO2 (Pa),Instellation (W/m^2),Surface_Temp (K)
1253,58780.16072274912,770.6666666666666,276.018
1254,58780.16072274912,819.4871794871794,279.719
1255,58780.16072274912,868.3076923076923,283.204
1256,58780.16072274912,917.1282051282051,286.533
1257,58780.16072274912,965.9487179487178,289.681
1258,58780.16072274912,1014.7692307692306,292.773
1259,58780.16072274912,1063.5897435897434,295.739
1260,58780.16072274912,1112.4102564102561,323.823
1261,58780.16072274912,1161.2307692307693,326.385
1262,58780.16072274912,1210.051282051282,328.884
1263,58780.16072274912,1258.8717948717947,331.311
1264,58780.16072274912,1307.6923076923076,333.716
1265,58780.16072274912,1356.5128205128203,336.07
1266,58780.16072274912,1405.3333333333333,338.458
1267,58780.16072274912,1454.1538461538462,340.856
1268,58780.16072274912,1502.9743589743591,343.286
1269,58780.16072274912,1551.7948717948718,345.761
1270,58780.16072274912,1600.6153846153848,348.426
1271,58780.16072274912,1649.4358974358972,351.301
1272,58780.16072274912,1698.2564102564102,354.422
1273,58780.16072274912,1747.0769230769233,357.76
1274,58780.16072274912,1795.8974358974358,361.281
1275,58780.16072274912,1844.7179487179487,364.909
1276,58780.16072274912,1893.5384615384614,368.66
1277,58780.16072274912,1942.3589743589744,372.345
1278,58780.16072274912,1991.179487179487,375.882
1279,58780.16072274912,2040.0,379.39
1280,83767.76400682924,136.0,178.17
1281,83767.76400682924,184.82051282051285,192.971
1282,83767.76400682924,233.64102564102564,204.959
1283,83767.76400682924,282.46153846153845,215.3
1284,83767.76400682924,331.28205128205127,224.588
1285,83767.76400682924,380.1025641025641,233.042
1286,83767.76400682924,428.9230769230769,240.449
1287,83767.76400682924,477.7435897435897,247.523
1288,83767.76400682924,526.5641025641025,253.927
1289,83767.76400682924,575.3846153846154,259.749
1290,83767.76400682924,624.2051282051281,265.065
1291,83767.76400682924,673.0256410256411,269.933
1292,83767.76400682924,721.8461538461538,274.463
1293,83767.76400682924,770.6666666666666,278.431
1294,83767.76400682924,819.4871794871794,282.289
1295,83767.76400682924,868.3076923076923,285.83
1296,83767.76400682924,917.1282051282051,289.319
1297,83767.76400682924,965.9487179487178,292.534
1298,83767.76400682924,1014.7692307692306,295.781
1299,83767.76400682924,1063.5897435897434,324.368
1300,83767.76400682924,1112.4102564102561,327.049
1301,83767.76400682924,1161.2307692307693,329.584
1302,83767.76400682924,1210.051282051282,332.023
1303,83767.76400682924,1258.8717948717947,334.381
1304,83767.76400682924,1307.6923076923076,336.746
1305,83767.76400682924,1356.5128205128203,339.004
1306,83767.76400682924,1405.3333333333333,341.332
1307,83767.76400682924,1454.1538461538462,343.66
1308,83767.76400682924,1502.9743589743591,345.972
1309,83767.76400682924,1551.7948717948718,348.337
1310,83767.76400682924,1600.6153846153848,350.815
1311,83767.76400682924,1649.4358974358972,353.462
1312,83767.76400682924,1698.2564102564102,356.362
1313,83767.76400682924,1747.0769230769233,359.469
1314,83767.76400682924,1795.8974358974358,362.776
1315,83767.76400682924,1844.7179487179487,366.237
1316,83767.76400682924,1893.5384615384614,369.854
1317,83767.76400682924,1942.3589743589744,373.522
1318,83767.76400682924,1991.179487179487,377.105
1319,83767.76400682924,2040.0,380.571
1320,119377.66417144382,136.0,178.962
1321,119377.66417144382,184.82051282051285,193.879
1322,119377.66417144382,233.64102564102564,206.008
1323,119377.66417144382,282.46153846153845,216.478
1324,119377.66417144382,331.28205128205127,226.03
1325,119377.66417144382,380.1025641025641,234.627
1326,119377.66417144382,428.9230769230769,242.194
1327,119377.66417144382,477.7435897435897,249.557
1328,119377.66417144382,526.5641025641025,256.174
1329,119377.66417144382,575.3846153846154,262.143
1330,119377.66417144382,624.2051282051281,267.677
1331,119377.66417144382,673.0256410256411,272.772
1332,119377.66417144382,721.8461538461538,277.37
1333,119377.66417144382,770.6666666666666,281.427
1334,119377.66417144382,819.4871794871794,285.416
1335,119377.66417144382,868.3076923076923,289.161
1336,119377.66417144382,917.1282051282051,292.693
1337,119377.66417144382,965.9487179487178,296.085
1338,119377.66417144382,1014.7692307692306,325.399
1339,119377.66417144382,1063.5897435897434,328.122
1340,119377.66417144382,1112.4102564102561,330.768
1341,119377.66417144382,1161.2307692307693,333.278
1342,119377.66417144382,1210.051282051282,335.671
1343,119377.66417144382,1258.8717948717947,337.996
1344,119377.66417144382,1307.6923076923076,340.323
1345,119377.66417144382,1356.5128205128203,342.505
1346,119377.66417144382,1405.3333333333333,344.784
1347,119377.66417144382,1454.1538461538462,346.989
1348,119377.66417144382,1502.9743589743591,349.244
1349,119377.66417144382,1551.7948717948718,351.533
1350,119377.66417144382,1600.6153846153848,353.831
1351,119377.66417144382,1649.4358974358972,356.229
1352,119377.66417144382,1698.2564102564102,358.869
1353,119377.66417144382,1747.0769230769233,361.704
1354,119377.66417144382,1795.8974358974358,364.764
1355,119377.66417144382,1844.7179487179487,367.985
1356,119377.66417144382,1893.5384615384614,371.407
1357,119377.66417144382,1942.3589743589744,374.95
1358,119377.66417144382,1991.179487179487,378.572
1359,119377.66417144382,2040.0,382.084
1360,170125.42798525892,136.0,179.717
1361,170125.42798525892,184.82051282051285,194.807
1362,170125.42798525892,233.64102564102564,207.114
1363,170125.42798525892,282.46153846153845,217.72
1364,170125.42798525892,331.28205128205127,227.567
1365,170125.42798525892,380.1025641025641,236.326
1366,170125.42798525892,428.9230769230769,244.157
1367,170125.42798525892,477.7435897435897,251.706
1368,170125.42798525892,526.5641025641025,258.574
1369,170125.42798525892,575.3846153846154,264.709
1370,170125.42798525892,624.2051282051281,270.468
1371,170125.42798525892,673.0256410256411,275.82
1372,170125.42798525892,721.8461538461538,280.463
1373,170125.42798525892,770.6666666666666,284.7
1374,170125.42798525892,819.4871794871794,288.777
1375,170125.42798525892,868.3076923076923,292.76
1376,170125.42798525892,917.1282051282051,296.386
1377,170125.42798525892,965.9487179487178,326.644
1378,170125.42798525892,1014.7692307692306,329.733
1379,170125.42798525892,1063.5897435897434,332.507
1380,170125.42798525892,1112.4102564102561,335.175
1381,170125.42798525892,1161.2307692307693,337.657
1382,170125.42798525892,1210.051282051282,340.04
1383,170125.42798525892,1258.8717948717947,342.358
1384,170125.42798525892,1307.6923076923076,344.577
1385,170125.42798525892,1356.5128205128203,346.754
1386,170125.42798525892,1405.3333333333333,348.913
1387,170125.42798525892,1454.1538461538462,351.072
1388,170125.42798525892,1502.9743589743591,353.213
1389,170125.42798525892,1551.7948717948718,355.374
1390,170125.42798525892,1600.6153846153848,357.56
1391,170125.42798525892,1649.4358974358972,359.795
1392,170125.42798525892,1698.2564102564102,362.159
1393,170125.42798525892,1747.0769230769233,364.685
1394,170125.42798525892,1795.8974358974358,367.438
1395,170125.42798525892,1844.7179487179487,370.395
1396,170125.42798525892,1893.5384615384614,373.558
1397,170125.42798525892,1942.3589743589744,376.909
1398,170125.42798525892,1991.179487179487,380.406
1399,170125.42798525892,2040.0,383.972
1400,242446.20170823307,136.0,180.33
1401,242446.20170823307,184.82051282051285,195.583
1402,242446.20170823307,233.64102564102564,208.099
1403,242446.20170823307,282.46153846153845,218.859
1404,242446.20170823307,331.28205128205127,229.053
1405,242446.20170823307,380.1025641025641,237.977
1406,242446.20170823307,428.9230769230769,246.109
1407,242446.20170823307,477.7435897435897,253.949
1408,242446.20170823307,526.5641025641025,261.04
1409,242446.20170823307,575.3846153846154,267.373
1410,242446.20170823307,624.2051282051281,273.485
1411,242446.20170823307,673.0256410256411,279.09
1412,242446.20170823307,721.8461538461538,283.81
1413,242446.20170823307,770.6666666666666,288.312
1414,242446.20170823307,819.4871794871794,292.686
1415,242446.20170823307,868.3076923076923,296.832
1416,242446.20170823307,917.1282051282051,328.544
1417,242446.20170823307,965.9487179487178,331.801
1418,242446.20170823307,1014.7692307692306,334.876
1419,242446.20170823307,1063.5897435897434,337.758
1420,242446.20170823307,1112.4102564102561,340.369
1421,242446.20170823307,1161.2307692307693,342.818
1422,242446.20170823307,1210.051282051282,345.175
1423,242446.20170823307,1258.8717948717947,347.482
1424,242446.20170823307,1307.6923076923076,349.611
1425,242446.20170823307,1356.5128205128203,351.799
1426,242446.20170823307,1405.3333333333333,353.833
1427,242446.20170823307,1454.1538461538462,355.918
1428,242446.20170823307,1502.9743589743591,357.93
1429,242446.20170823307,1551.7948717948718,360.022
1430,242446.20170823307,1600.6153846153848,362.052
1431,242446.20170823307,1649.4358974358972,364.164
1432,242446.20170823307,1698.2564102564102,-1.0
1433,242446.20170823307,1747.0769230769233,-1.0
1434,242446.20170823307,1795.8974358974358,-1.0
1435,242446.20170823307,1844.7179487179487,-1.0
1436,242446.20170823307,1893.5384615384614,376.459
1437,242446.20170823307,1942.3589743589744,379.515
1438,242446.20170823307,1991.179487179487,382.784
1439,242446.20170823307,2040.0,386.207
1440,345510.7294592218,136.0,180.973
1441,345510.7294592218,184.82051282051285,196.413
1442,345510.7294592218,233.64102564102564,209.149
1443,345510.7294592218,282.46153846153845,220.075
1444,345510.7294592218,331.28205128205127,230.691
1445,345510.7294592218,380.1025641025641,239.814
1446,345510.7294592218,428.9230769230769,248.333
1447,345510.7294592218,477.7435897435897,256.503
1448,345510.7294592218,526.5641025641025,263.824
1449,345510.7294592218,575.3846153846154,270.465
1450,345510.7294592218,624.2051282051281,277.074
1451,345510.7294592218,673.0256410256411,282.767
1452,345510.7294592218,721.8461538461538,287.61
1453,345510.7294592218,770.6666666666666,292.479
1454,345510.7294592218,819.4871794871794,297.293
1455,345510.7294592218,868.3076923076923,330.718
1456,345510.7294592218,917.1282051282051,334.328
1457,345510.7294592218,965.9487179487178,337.635
1458,345510.7294592218,1014.7692307692306,340.723
1459,345510.7294592218,1063.5897435897434,343.623
1460,345510.7294592218,1112.4102564102561,346.187
1461,345510.7294592218,1161.2307692307693,348.62
1462,345510.7294592218,1210.051282051282,350.906
1463,345510.7294592218,1258.8717948717947,353.239
1464,345510.7294592218,1307.6923076923076,355.301
1465,345510.7294592218,1356.5128205128203,357.401
1466,345510.7294592218,1405.3333333333333,359.449
1467,345510.7294592218,1454.1538461538462,361.394
1468,345510.7294592218,1502.9743589743591,363.41
1469,345510.7294592218,1551.7948717948718,365.285
1470,345510.7294592218,1600.6153846153848,-1.0
1471,345510.7294592218,1649.4358974358972,-1.0
1472,345510.7294592218,1698.2564102564102,-1.0
1473,345510.7294592218,1747.0769230769233,-1.0
1474,345510.7294592218,1795.8974358974358,-1.0
1475,345510.7294592218,1844.7179487179487,-1.0
1476,345510.7294592218,1893.5384615384614,-1.0
1477,345510.7294592218,1942.3589743589744,-1.0
1478,345510.7294592218,1991.179487179487,385.888
1479,345510.7294592218,2040.0,389.053
1480,492388.26317067415,136.0,182.158
1481,492388.26317067415,184.82051282051285,197.863
1482,492388.26317067415,233.64102564102564,210.916
1483,492388.26317067415,282.46153846153845,222.012
1484,492388.26317067415,331.28205128205127,233.148
1485,492388.26317067415,380.1025641025641,242.448
1486,492388.26317067415,428.9230769230769,251.461
1487,492388.26317067415,477.7435897435897,259.884
1488,492388.26317067415,526.5641025641025,267.312
1489,492388.26317067415,575.3846153846154,274.342
1490,492388.26317067415,624.2051282051281,281.27
1491,492388.26317067415,673.0256410256411,287.018
1492,492388.26317067415,721.8461538461538,292.141
1493,492388.26317067415,770.6666666666666,297.658
1494,492388.26317067415,819.4871794871794,332.176
1495,492388.26317067415,868.3076923076923,336.857
1496,492388.26317067415,917.1282051282051,340.374
1497,492388.26317067415,965.9487179487178,343.834
1498,492388.26317067415,1014.7692307692306,346.865
1499,492388.26317067415,1063.5897435897434,349.814
1500,492388.26317067415,1112.4102564102561,352.459
1501,492388.26317067415,1161.2307692307693,354.913
1502,492388.26317067415,1210.051282051282,357.181
1503,492388.26317067415,1258.8717948717947,359.584
1504,492388.26317067415,1307.6923076923076,361.684
1505,492388.26317067415,1356.5128205128203,363.713
1506,492388.26317067415,1405.3333333333333,365.783
1507,492388.26317067415,1454.1538461538462,367.734
1508,492388.26317067415,1502.9743589743591,369.614
1509,492388.26317067415,1551.7948717948718,371.571
1510,492388.26317067415,1600.6153846153848,373.431
1511,492388.26317067415,1649.4358974358972,-1.0
1512,492388.26317067415,1698.2564102564102,-1.0
1513,492388.26317067415,1747.0769230769233,-1.0
1514,492388.26317067415,1795.8974358974358,-1.0
1515,492388.26317067415,1844.7179487179487,-1.0
1516,492388.26317067415,1893.5384615384614,-1.0
1517,492388.26317067415,1942.3589743589744,-1.0
1518,492388.26317067415,1991.179487179487,-1.0
1519,492388.26317067415,2040.0,393.228
1520,701703.8286703837,136.0,182.89
1521,701703.8286703837,184.82051282051285,198.899
1522,701703.8286703837,233.64102564102564,212.308
1523,701703.8286703837,282.46153846153845,223.786
1524,701703.8286703837,331.28205128205127,235.263
1525,701703.8286703837,380.1025641025641,244.706
1526,701703.8286703837,428.9230769230769,254.228
1527,701703.8286703837,477.7435897435897,262.741
1528,701703.8286703837,526.5641025641025,270.334
1529,701703.8286703837,575.3846153846154,277.974
1530,701703.8286703837,624.2051282051281,285.222
1531,701703.8286703837,673.0256410256411,291.239
1532,701703.8286703837,721.8461538461538,297.036
1533,701703.8286703837,770.6666666666666,333.88
1534,701703.8286703837,819.4871794871794,338.691
1535,701703.8286703837,868.3076923076923,343.651
1536,701703.8286703837,917.1282051282051,347.215
1537,701703.8286703837,965.9487179487178,350.839
1538,701703.8286703837,1014.7692307692306,353.899
1539,701703.8286703837,1063.5897435897434,357.045
1540,701703.8286703837,1112.4102564102561,359.753
1541,701703.8286703837,1161.2307692307693,362.284
1542,701703.8286703837,1210.051282051282,364.601
1543,701703.8286703837,1258.8717948717947,366.97
1544,701703.8286703837,1307.6923076923076,369.207
1545,701703.8286703837,1356.5128205128203,371.23
1546,701703.8286703837,1405.3333333333333,373.157
1547,701703.8286703837,1454.1538461538462,-1.0
1548,701703.8286703837,1502.9743589743591,377.088
1549,701703.8286703837,1551.7948717948718,378.987
1550,701703.8286703837,1600.6153846153848,380.861
1551,701703.8286703837,1649.4358974358972,382.657
1552,701703.8286703837,1698.2564102564102,-1.0
1553,701703.8286703837,1747.0769230769233,-1.0
1554,701703.8286703837,1795.8974358974358,-1.0
1555,701703.8286703837,1844.7179487179487,-1.0
1556,701703.8286703837,1893.5384615384614,-1.0
1557,701703.8286703837,1942.3589743589744,394.365
1558,701703.8286703837,1991.179487179487,-1.0
1559,701703.8286703837,2040.0,399.155
1560,1000000.0,136.0,183.8
1561,1000000.0,184.82051282051285,200.23
1562,1000000.0,233.64102564102564,214.073
1563,1000000.0,282.46153846153845,226.099
1564,1000000.0,331.28205128205127,237.658
1565,1000000.0,380.1025641025641,247.295
1566,1000000.0,428.9230769230769,257.218
1567,1000000.0,477.7435897435897,265.792
1568,1000000.0,526.5641025641025,273.568
1569,1000000.0,575.3846153846154,281.951
1570,1000000.0,624.2051282051281,289.497
1571,1000000.0,673.0256410256411,296.156
1572,1000000.0,721.8461538461538,334.277
1573,1000000.0,770.6666666666666,340.663
1574,1000000.0,819.4871794871794,345.654
1575,1000000.0,868.3076923076923,350.935
1576,1000000.0,917.1282051282051,354.501
1577,1000000.0,965.9487179487178,358.341
1578,1000000.0,1014.7692307692306,361.497
1579,1000000.0,1063.5897435897434,364.836
1580,1000000.0,1112.4102564102561,367.639
1581,1000000.0,1161.2307692307693,370.369
1582,1000000.0,1210.051282051282,372.691
1583,1000000.0,1258.8717948717947,375.066
1584,1000000.0,1307.6923076923076,377.502
1585,1000000.0,1356.5128205128203,379.542
1586,1000000.0,1405.3333333333333,381.45
1587,1000000.0,1454.1538461538462,383.584
1588,1000000.0,1502.9743589743591,385.511
1589,1000000.0,1551.7948717948718,387.327
1590,1000000.0,1600.6153846153848,389.005
1591,1000000.0,1649.4358974358972,391.033
1592,1000000.0,1698.2564102564102,392.827
1593,1000000.0,1747.0769230769233,-1.0
1594,1000000.0,1795.8974358974358,-1.0
1595,1000000.0,1844.7179487179487,-1.0
1596,1000000.0,1893.5384615384614,-1.0
1597,1000000.0,1942.3589743589744,-1.0
1598,1000000.0,1991.179487179487,-1.0
1599,1000000.0,2040.0,406.607
