Run_ID,Instellation (W/m^2),Spectral_Type,R_Planet (m),M_Planet (kg),P_Surface (Pa),P_CO2 (Pa),P_H2O (Pa),Albedo,Recirculation_Factor,Rainout,Relative Humidity,August Roche Magnus,Cloud Cover,Cloud Destruction,Moist Convection,Surface_Temp (K),Status
run_182,136.0,G2,6371000,5.972e+24,200100.0,100000.0,100.0,0.3333333333333333,0.25,True,0.77,False,0,True,True,182.607,Success
run_184,136.0,G2,6371000,5.972e+24,201000.0,100000.0,1000.0,0.0,0.25,True,0.77,False,0,True,True,211.162,Success
run_192,136.0,G2,6371000,5.972e+24,300000.0,100000.0,100000.0,0.0,0.25,True,0.77,False,0,True,True,250.833,Success
run_187,136.0,G2,6371000,5.972e+24,201000.0,100000.0,1000.0,0.5,0.25,True,0.77,False,0,True,True,196.637,Success
run_186,136.0,G2,6371000,5.972e+24,201000.0,100000.0,1000.0,0.3333333333333333,0.25,True,0.77,False,0,True,True,202.96,Success
run_185,136.0,G2,6371000,5.972e+24,201000.0,100000.0,1000.0,0.1666666666666666,0.25,True,0.77,False,0,True,True,207.615,Success
run_191,136.0,G2,6371000,5.972e+24,210000.0,100000.0,10000.0,0.5,0.25,True,0.77,False,0,True,True,219.939,Success
run_189,136.0,G2,6371000,5.972e+24,210000.0,100000.0,10000.0,0.1666666666666666,0.25,True,0.77,False,0,True,True,227.731,Success
run_188,136.0,G2,6371000,5.972e+24,210000.0,100000.0,10000.0,0.0,0.25,True,0.77,False,0,True,True,230.404,Success
run_190,136.0,G2,6371000,5.972e+24,210000.0,100000.0,10000.0,0.3333333333333333,0.25,True,0.77,False,0,True,True,224.29,Success
run_193,136.0,G2,6371000,5.972e+24,300000.0,100000.0,100000.0,0.1666666666666666,0.25,True,0.77,False,0,True,True,244.932,Success
run_194,136.0,G2,6371000,5.972e+24,300000.0,100000.0,100000.0,0.3333333333333333,0.25,True,0.77,False,0,True,True,238.44,Success
run_195,136.0,G2,6371000,5.972e+24,300000.0,100000.0,100000.0,0.5,0.25,True,0.77,False,0,True,True,231.353,Success
